ablation,task,regime,split,seed,episodes,success,success_probability,utility,precondition_violation,belief_ece,branch_entropy_error,recovery_success,damage_rate,wasted_action,intervention_cost,probe_overhead,irreversible_commitment,plan_depth_blowup
full_contact_belief_branch_audit_v5,drawer_retrieval,hidden_friction,heldout_combined_contact_uncertainty,7,6,0.5,0.644508,0.486365,0.025545,0.025191,0.047304,0.590144,0.024093,0.0455,0.219447,0.044707,0.027118,0.040942
full_contact_belief_branch_audit_v5,drawer_retrieval,hidden_friction,heldout_combined_contact_uncertainty,8,6,0.833333,0.64158,0.830611,0.02173,0.029423,0.057162,0.589406,0.015767,0.031211,0.219447,0.044707,0.021228,0.042009
full_contact_belief_branch_audit_v5,drawer_retrieval,hidden_friction,heldout_combined_contact_uncertainty,9,6,0.666667,0.650632,0.657468,0.020091,0.025973,0.05278,0.586801,0.025184,0.037372,0.219447,0.044707,0.026472,0.039946
full_contact_belief_branch_audit_v5,drawer_retrieval,pose_ambiguity,heldout_combined_contact_uncertainty,0,6,0.833333,0.662439,0.823692,0.016598,0.028303,0.050911,0.57112,0.022328,0.040261,0.220309,0.044707,0.023556,0.042947
full_contact_belief_branch_audit_v5,drawer_retrieval,pose_ambiguity,heldout_combined_contact_uncertainty,1,6,0.833333,0.656234,0.825994,0.015339,0.027669,0.054454,0.580078,0.019131,0.045395,0.220309,0.044707,0.025451,0.037277
full_contact_belief_branch_audit_v5,drawer_retrieval,pose_ambiguity,heldout_combined_contact_uncertainty,2,6,0.5,0.670246,0.505596,0.011284,0.023258,0.053072,0.594875,0.013356,0.038588,0.220309,0.044707,0.017088,0.037973
full_contact_belief_branch_audit_v5,drawer_retrieval,pose_ambiguity,heldout_combined_contact_uncertainty,3,6,0.5,0.647293,0.49246,0.012435,0.028155,0.054001,0.555964,0.021321,0.031936,0.220309,0.044707,0.024654,0.04516
full_contact_belief_branch_audit_v5,drawer_retrieval,pose_ambiguity,heldout_combined_contact_uncertainty,4,6,0.666667,0.65717,0.654117,0.009511,0.032838,0.059939,0.576619,0.024525,0.04948,0.220309,0.044707,0.028541,0.044403
full_contact_belief_branch_audit_v5,drawer_retrieval,pose_ambiguity,heldout_combined_contact_uncertainty,5,6,0.5,0.646858,0.494888,0.013795,0.02722,0.059819,0.579555,0.019753,0.037701,0.220309,0.044707,0.030188,0.033125
full_contact_belief_branch_audit_v5,drawer_retrieval,pose_ambiguity,heldout_combined_contact_uncertainty,6,6,0.5,0.655867,0.495357,0.014032,0.027551,0.061511,0.59904,0.019708,0.047243,0.220309,0.044707,0.021857,0.039334
full_contact_belief_branch_audit_v5,drawer_retrieval,pose_ambiguity,heldout_combined_contact_uncertainty,7,6,0.833333,0.661105,0.826306,0.016118,0.029012,0.058642,0.582327,0.014217,0.041894,0.220309,0.044707,0.029981,0.044227
full_contact_belief_branch_audit_v5,drawer_retrieval,pose_ambiguity,heldout_combined_contact_uncertainty,8,6,0.666667,0.662529,0.664927,0.00561,0.022632,0.054952,0.589454,0.022365,0.043546,0.220309,0.044707,0.024946,0.042637
full_contact_belief_branch_audit_v5,drawer_retrieval,pose_ambiguity,heldout_combined_contact_uncertainty,9,6,0.666667,0.656037,0.660717,0.012075,0.029438,0.054694,0.586361,0.021503,0.047892,0.220309,0.044707,0.018742,0.04176
full_contact_belief_branch_audit_v5,drawer_retrieval,compliance_ambiguity,heldout_combined_contact_uncertainty,0,6,0.833333,0.658361,0.816303,0.019166,0.022161,0.056463,0.569399,0.025675,0.047624,0.221901,0.044707,0.031312,0.03864
full_contact_belief_branch_audit_v5,drawer_retrieval,compliance_ambiguity,heldout_combined_contact_uncertainty,1,6,0.833333,0.649916,0.820979,0.015232,0.034939,0.053498,0.591727,0.020895,0.049513,0.221901,0.044707,0.031908,0.045917
full_contact_belief_branch_audit_v5,drawer_retrieval,compliance_ambiguity,heldout_combined_contact_uncertainty,2,6,0.833333,0.65999,0.828857,0.018926,0.025984,0.049314,0.594464,0.015319,0.046182,0.221901,0.044707,0.029364,0.031133
full_contact_belief_branch_audit_v5,drawer_retrieval,compliance_ambiguity,heldout_combined_contact_uncertainty,3,6,0.5,0.655355,0.492742,0.005243,0.022961,0.055302,0.580202,0.027819,0.052098,0.221901,0.044707,0.019964,0.039299
full_contact_belief_branch_audit_v5,drawer_retrieval,compliance_ambiguity,heldout_combined_contact_uncertainty,4,6,0.5,0.645292,0.483491,0.024596,0.026402,0.058455,0.578612,0.021714,0.042418,0.221901,0.044707,0.032498,0.042466
full_contact_belief_branch_audit_v5,drawer_retrieval,compliance_ambiguity,heldout_combined_contact_uncertainty,5,6,0.5,0.656833,0.494762,0.01657,0.024664,0.057208,0.58158,0.019369,0.038248,0.221901,0.044707,0.024202,0.037402
full_contact_belief_branch_audit_v5,drawer_retrieval,compliance_ambiguity,heldout_combined_contact_uncertainty,6,6,0.5,0.647556,0.491264,0.012245,0.024552,0.055709,0.5912,0.030488,0.041463,0.221901,0.044707,0.028933,0.036033
full_contact_belief_branch_audit_v5,drawer_retrieval,compliance_ambiguity,heldout_combined_contact_uncertainty,7,6,0.333333,0.645916,0.317706,0.020041,0.028569,0.053414,0.593265,0.026047,0.049871,0.221901,0.044707,0.028272,0.045937
full_contact_belief_branch_audit_v5,drawer_retrieval,compliance_ambiguity,heldout_combined_contact_uncertainty,8,6,0.833333,0.645154,0.820447,0.017068,0.020629,0.063203,0.587335,0.024803,0.044725,0.221901,0.044707,0.032857,0.041078
full_contact_belief_branch_audit_v5,drawer_retrieval,compliance_ambiguity,heldout_combined_contact_uncertainty,9,6,0.833333,0.657338,0.825265,0.012284,0.021286,0.057015,0.584039,0.023777,0.038235,0.221901,0.044707,0.03116,0.046876
full_contact_belief_branch_audit_v5,drawer_retrieval,jamming_ambiguity,heldout_combined_contact_uncertainty,0,6,0.833333,0.650303,0.808535,0.030864,0.023184,0.067667,0.578474,0.022452,0.051155,0.222819,0.044707,0.033341,0.04349
full_contact_belief_branch_audit_v5,drawer_retrieval,jamming_ambiguity,heldout_combined_contact_uncertainty,1,6,0.666667,0.643972,0.646556,0.027459,0.027732,0.05695,0.578635,0.021964,0.045529,0.222819,0.044707,0.033127,0.044606
full_contact_belief_branch_audit_v5,drawer_retrieval,jamming_ambiguity,heldout_combined_contact_uncertainty,2,6,0.333333,0.645613,0.316317,0.017491,0.02503,0.064665,0.572475,0.024434,0.046807,0.222819,0.044707,0.036357,0.036028
full_contact_belief_branch_audit_v5,drawer_retrieval,jamming_ambiguity,heldout_combined_contact_uncertainty,3,6,0.833333,0.657133,0.807677,0.023427,0.028679,0.057049,0.563483,0.026895,0.055695,0.222819,0.044707,0.030544,0.042817
full_contact_belief_branch_audit_v5,drawer_retrieval,jamming_ambiguity,heldout_combined_contact_uncertainty,4,6,0.666667,0.643931,0.656621,0.020006,0.03117,0.058078,0.586649,0.013179,0.043257,0.222819,0.044707,0.032987,0.044904
full_contact_belief_branch_audit_v5,drawer_retrieval,jamming_ambiguity,heldout_combined_contact_uncertainty,5,6,0.666667,0.656589,0.653503,0.014316,0.023816,0.056267,0.576086,0.016456,0.04986,0.222819,0.044707,0.033897,0.051394
full_contact_belief_branch_audit_v5,drawer_retrieval,jamming_ambiguity,heldout_combined_contact_uncertainty,6,6,0.833333,0.64024,0.804627,0.028089,0.030092,0.0617,0.56937,0.02731,0.048648,0.222819,0.044707,0.037389,0.048656
full_contact_belief_branch_audit_v5,drawer_retrieval,jamming_ambiguity,heldout_combined_contact_uncertainty,7,6,0.833333,0.647808,0.811065,0.019031,0.032115,0.056164,0.555715,0.026206,0.045608,0.222819,0.044707,0.031626,0.047827
full_contact_belief_branch_audit_v5,drawer_retrieval,jamming_ambiguity,heldout_combined_contact_uncertainty,8,6,0.666667,0.651438,0.652587,0.0155,0.025755,0.055403,0.57929,0.018961,0.056538,0.222819,0.044707,0.033415,0.037752
full_contact_belief_branch_audit_v5,drawer_retrieval,jamming_ambiguity,heldout_combined_contact_uncertainty,9,6,0.833333,0.659842,0.811642,0.020576,0.030567,0.055345,0.591778,0.031578,0.054031,0.222819,0.044707,0.036088,0.038684
full_contact_belief_branch_audit_v5,drawer_retrieval,release_uncertainty,heldout_combined_contact_uncertainty,0,6,1.0,0.654376,0.987223,0.023263,0.025453,0.052969,0.596714,0.026038,0.044739,0.221835,0.044707,0.028071,0.038037
full_contact_belief_branch_audit_v5,drawer_retrieval,release_uncertainty,heldout_combined_contact_uncertainty,1,6,0.666667,0.651912,0.661933,0.003456,0.023587,0.055384,0.58574,0.027677,0.050301,0.221835,0.044707,0.02505,0.032951
full_contact_belief_branch_audit_v5,drawer_retrieval,release_uncertainty,heldout_combined_contact_uncertainty,2,6,0.666667,0.65442,0.652972,0.017235,0.015342,0.052598,0.583292,0.023573,0.054758,0.221835,0.044707,0.028266,0.042245
full_contact_belief_branch_audit_v5,drawer_retrieval,release_uncertainty,heldout_combined_contact_uncertainty,3,6,0.666667,0.646544,0.656097,0.010934,0.026409,0.051512,0.577002,0.024129,0.045426,0.221835,0.044707,0.029096,0.046151
full_contact_belief_branch_audit_v5,drawer_retrieval,release_uncertainty,heldout_combined_contact_uncertainty,4,6,0.333333,0.649428,0.329401,0.007145,0.019408,0.059069,0.600676,0.029026,0.042523,0.221835,0.044707,0.030717,0.034883
full_contact_belief_branch_audit_v5,drawer_retrieval,release_uncertainty,heldout_combined_contact_uncertainty,5,6,1.0,0.645429,0.987186,0.010133,0.026724,0.056106,0.566779,0.021279,0.045914,0.221835,0.044707,0.032233,0.049754
full_contact_belief_branch_audit_v5,drawer_retrieval,release_uncertainty,heldout_combined_contact_uncertainty,6,6,0.5,0.634562,0.488399,0.014914,0.027463,0.057499,0.579386,0.026294,0.046222,0.221835,0.044707,0.023576,0.039074
full_contact_belief_branch_audit_v5,drawer_retrieval,release_uncertainty,heldout_combined_contact_uncertainty,7,6,0.666667,0.647745,0.657274,0.009115,0.026408,0.051236,0.593624,0.022825,0.050068,0.221835,0.044707,0.036855,0.044098
full_contact_belief_branch_audit_v5,drawer_retrieval,release_uncertainty,heldout_combined_contact_uncertainty,8,6,1.0,0.641346,0.989776,0.017846,0.028414,0.059257,0.585952,0.023713,0.037725,0.221835,0.044707,0.027992,0.043592
full_contact_belief_branch_audit_v5,drawer_retrieval,release_uncertainty,heldout_combined_contact_uncertainty,9,6,1.0,0.642603,0.993773,0.009494,0.021072,0.053132,0.580307,0.019907,0.045058,0.221835,0.044707,0.029617,0.044309
full_contact_belief_branch_audit_v5,drawer_retrieval,partial_observability_dropout,heldout_combined_contact_uncertainty,0,6,0.666667,0.649726,0.650643,0.024669,0.040595,0.057783,0.598015,0.022521,0.044233,0.222708,0.044707,0.027113,0.048428
full_contact_belief_branch_audit_v5,drawer_retrieval,partial_observability_dropout,heldout_combined_contact_uncertainty,1,6,0.833333,0.655399,0.812361,0.023311,0.027721,0.051064,0.567663,0.022977,0.047416,0.222708,0.044707,0.03136,0.050788
full_contact_belief_branch_audit_v5,drawer_retrieval,partial_observability_dropout,heldout_combined_contact_uncertainty,2,6,0.166667,0.648208,0.150408,0.022163,0.037162,0.057472,0.578261,0.020698,0.04837,0.222708,0.044707,0.026833,0.040029
full_contact_belief_branch_audit_v5,drawer_retrieval,partial_observability_dropout,heldout_combined_contact_uncertainty,3,6,0.5,0.654377,0.485438,0.010029,0.035043,0.063976,0.586004,0.025626,0.050305,0.222708,0.044707,0.0334,0.044101
full_contact_belief_branch_audit_v5,drawer_retrieval,partial_observability_dropout,heldout_combined_contact_uncertainty,4,6,0.333333,0.648769,0.307516,0.03123,0.022732,0.056711,0.567681,0.025765,0.048631,0.222708,0.044707,0.02771,0.048966
full_contact_belief_branch_audit_v5,drawer_retrieval,partial_observability_dropout,heldout_combined_contact_uncertainty,5,6,0.666667,0.637612,0.648742,0.018754,0.038378,0.057565,0.580804,0.027055,0.047343,0.222708,0.044707,0.02582,0.046069
full_contact_belief_branch_audit_v5,drawer_retrieval,partial_observability_dropout,heldout_combined_contact_uncertainty,6,6,0.5,0.650722,0.481542,0.023951,0.039697,0.061901,0.577517,0.020509,0.04412,0.222708,0.044707,0.033783,0.039918
full_contact_belief_branch_audit_v5,drawer_retrieval,partial_observability_dropout,heldout_combined_contact_uncertainty,7,6,0.5,0.636229,0.482182,0.020157,0.033911,0.057017,0.567102,0.016834,0.054029,0.222708,0.044707,0.029752,0.041691
full_contact_belief_branch_audit_v5,drawer_retrieval,partial_observability_dropout,heldout_combined_contact_uncertainty,8,6,0.666667,0.652749,0.6506,0.023034,0.03405,0.049265,0.581046,0.02449,0.044101,0.222708,0.044707,0.029734,0.040266
full_contact_belief_branch_audit_v5,drawer_retrieval,partial_observability_dropout,heldout_combined_contact_uncertainty,9,6,0.5,0.652755,0.482901,0.023215,0.0334,0.057715,0.556646,0.017597,0.041066,0.222708,0.044707,0.028161,0.044167
full_contact_belief_branch_audit_v5,drawer_retrieval,irreversible_damage_risk,heldout_combined_contact_uncertainty,0,6,0.666667,0.650917,0.641765,0.023973,0.027047,0.057895,0.571532,0.027311,0.052971,0.22471,0.044707,0.028331,0.049649
full_contact_belief_branch_audit_v5,drawer_retrieval,irreversible_damage_risk,heldout_combined_contact_uncertainty,1,6,0.666667,0.651296,0.650413,0.020394,0.024776,0.065175,0.590988,0.023546,0.046408,0.22471,0.044707,0.034178,0.043538
full_contact_belief_branch_audit_v5,drawer_retrieval,irreversible_damage_risk,heldout_combined_contact_uncertainty,2,6,1.0,0.639413,0.987502,0.012618,0.029898,0.056169,0.583461,0.026462,0.043011,0.22471,0.044707,0.033623,0.041496
full_contact_belief_branch_audit_v5,drawer_retrieval,irreversible_damage_risk,heldout_combined_contact_uncertainty,3,6,0.5,0.662373,0.482194,0.012921,0.030473,0.052434,0.581416,0.030952,0.050976,0.22471,0.044707,0.029508,0.047047
full_contact_belief_branch_audit_v5,drawer_retrieval,irreversible_damage_risk,heldout_combined_contact_uncertainty,4,6,0.166667,0.626124,0.146624,0.014501,0.022338,0.057288,0.564029,0.024433,0.056583,0.22471,0.044707,0.029884,0.047171
full_contact_belief_branch_audit_v5,drawer_retrieval,irreversible_damage_risk,heldout_combined_contact_uncertainty,5,6,0.333333,0.647303,0.315602,0.016948,0.026902,0.058858,0.563012,0.023664,0.047355,0.22471,0.044707,0.032371,0.039663
full_contact_belief_branch_audit_v5,drawer_retrieval,irreversible_damage_risk,heldout_combined_contact_uncertainty,6,6,0.666667,0.654213,0.648881,0.024162,0.029306,0.063493,0.586599,0.021838,0.044451,0.22471,0.044707,0.034664,0.042364
full_contact_belief_branch_audit_v5,drawer_retrieval,irreversible_damage_risk,heldout_combined_contact_uncertainty,7,6,0.666667,0.640271,0.650948,0.015953,0.029389,0.058646,0.58502,0.021302,0.048794,0.22471,0.044707,0.036952,0.046349
full_contact_belief_branch_audit_v5,drawer_retrieval,irreversible_damage_risk,heldout_combined_contact_uncertainty,8,6,0.833333,0.649512,0.80925,0.029165,0.027653,0.055935,0.572285,0.025518,0.04612,0.22471,0.044707,0.031355,0.045633
full_contact_belief_branch_audit_v5,drawer_retrieval,irreversible_damage_risk,heldout_combined_contact_uncertainty,9,6,0.833333,0.663138,0.811976,0.023694,0.032889,0.054094,0.58526,0.027971,0.046435,0.22471,0.044707,0.036554,0.042234
full_contact_belief_branch_audit_v5,drawer_retrieval,branch_resource_depletion,heldout_combined_contact_uncertainty,0,6,0.833333,0.646198,0.813814,0.018641,0.028231,0.061113,0.566718,0.022181,0.048018,0.223184,0.044707,0.03391,0.046429
full_contact_belief_branch_audit_v5,drawer_retrieval,branch_resource_depletion,heldout_combined_contact_uncertainty,1,6,0.5,0.669941,0.470761,0.020407,0.027493,0.067444,0.563252,0.024157,0.064204,0.223184,0.044707,0.035024,0.048233
full_contact_belief_branch_audit_v5,drawer_retrieval,branch_resource_depletion,heldout_combined_contact_uncertainty,2,6,0.666667,0.653312,0.65249,0.010185,0.020473,0.06123,0.56509,0.020449,0.047441,0.223184,0.044707,0.032213,0.053847
full_contact_belief_branch_audit_v5,drawer_retrieval,branch_resource_depletion,heldout_combined_contact_uncertainty,3,6,0.5,0.650252,0.476451,0.022094,0.024472,0.060126,0.573222,0.02893,0.051756,0.223184,0.044707,0.033773,0.042425
full_contact_belief_branch_audit_v5,drawer_retrieval,branch_resource_depletion,heldout_combined_contact_uncertainty,4,6,0.5,0.642619,0.478199,0.019377,0.033109,0.063403,0.561567,0.02443,0.049412,0.223184,0.044707,0.034721,0.038081
full_contact_belief_branch_audit_v5,drawer_retrieval,branch_resource_depletion,heldout_combined_contact_uncertainty,5,6,0.833333,0.663552,0.822811,0.02155,0.021267,0.05642,0.583627,0.01772,0.04605,0.223184,0.044707,0.030079,0.035568
full_contact_belief_branch_audit_v5,drawer_retrieval,branch_resource_depletion,heldout_combined_contact_uncertainty,6,6,0.5,0.646806,0.479426,0.02152,0.029964,0.056605,0.585314,0.024057,0.051493,0.223184,0.044707,0.032654,0.051658
full_contact_belief_branch_audit_v5,drawer_retrieval,branch_resource_depletion,heldout_combined_contact_uncertainty,7,6,0.5,0.658219,0.48914,0.01636,0.027947,0.053903,0.589688,0.019229,0.05215,0.223184,0.044707,0.02667,0.043311
full_contact_belief_branch_audit_v5,drawer_retrieval,branch_resource_depletion,heldout_combined_contact_uncertainty,8,6,0.333333,0.647997,0.317407,0.015341,0.027817,0.059553,0.579394,0.021806,0.058188,0.223184,0.044707,0.028321,0.040016
full_contact_belief_branch_audit_v5,drawer_retrieval,branch_resource_depletion,heldout_combined_contact_uncertainty,9,6,0.666667,0.632519,0.640451,0.032145,0.02777,0.060605,0.570463,0.026887,0.046898,0.223184,0.044707,0.02757,0.045423
full_contact_belief_branch_audit_v5,drawer_retrieval,combined_contact_uncertainty,heldout_combined_contact_uncertainty,0,6,0.666667,0.641654,0.645115,0.024189,0.024222,0.054746,0.58637,0.025272,0.048779,0.225892,0.044707,0.036262,0.049466
full_contact_belief_branch_audit_v5,drawer_retrieval,combined_contact_uncertainty,heldout_combined_contact_uncertainty,1,6,0.666667,0.632265,0.642945,0.027805,0.036083,0.050879,0.574322,0.025212,0.042653,0.225892,0.044707,0.039547,0.041865
full_contact_belief_branch_audit_v5,drawer_retrieval,combined_contact_uncertainty,heldout_combined_contact_uncertainty,2,6,0.666667,0.637436,0.633008,0.035476,0.0331,0.060427,0.574615,0.025262,0.059255,0.225892,0.044707,0.033244,0.045247
full_contact_belief_branch_audit_v5,drawer_retrieval,combined_contact_uncertainty,heldout_combined_contact_uncertainty,3,6,0.666667,0.631816,0.641093,0.03091,0.036574,0.056086,0.580297,0.026926,0.043702,0.225892,0.044707,0.032294,0.047553
full_contact_belief_branch_audit_v5,drawer_retrieval,combined_contact_uncertainty,heldout_combined_contact_uncertainty,4,6,0.5,0.636225,0.468793,0.034164,0.029022,0.064304,0.574725,0.023895,0.053716,0.225892,0.044707,0.034793,0.048161
full_contact_belief_branch_audit_v5,drawer_retrieval,combined_contact_uncertainty,heldout_combined_contact_uncertainty,5,6,0.833333,0.635961,0.807459,0.027502,0.024138,0.062791,0.583809,0.023673,0.055846,0.225892,0.044707,0.035276,0.04771
full_contact_belief_branch_audit_v5,drawer_retrieval,combined_contact_uncertainty,heldout_combined_contact_uncertainty,6,6,0.5,0.628665,0.466876,0.02859,0.036414,0.047156,0.556155,0.031558,0.050469,0.225892,0.044707,0.0371,0.046437
full_contact_belief_branch_audit_v5,drawer_retrieval,combined_contact_uncertainty,heldout_combined_contact_uncertainty,7,6,0.5,0.64375,0.464015,0.037426,0.039629,0.065295,0.583797,0.022291,0.062038,0.225892,0.044707,0.041132,0.043989
